DiseaseName,ChemicalID,ChemicalName,actual_label
Bronchitis,D000093542,Gemcitabine,0
Bronchitis,D000097627,Cefpodoxime Proxetil,0
Bronchitis,D000097797,Glyphosate,0
Bronchitis,D000109,Acetylcholine,0
Bronchitis,D000171,Acrolein,0
Bronchitis,D000241,Adenosine,0
Bronchitis,D000242,Cyclic AMP,0
Bronchitis,D000305,Adrenal Cortex Hormones,0
Bronchitis,D000318,Adrenergic beta-Agonists,0
Bronchitis,D000336,Aerosols,0
Bronchitis,D000393,Air Pollutants,1
Bronchitis,D000395,"Air Pollutants, Occupational",0
Bronchitis,D000420,Albuterol,0
Bronchitis,D000448,Aldicarb,0
Bronchitis,D000485,Allergens,0
Bronchitis,D000536,Aluminum Hydroxide,0
Bronchitis,D000537,Aluminum Oxide,0
Bronchitis,D000538,Aluminum Silicates,0
Bronchitis,D000577,Amides,0
Bronchitis,D000583,Amikacin,0
Bronchitis,D000628,Aminophylline,1
Bronchitis,D000638,Amiodarone,0
Bronchitis,D000644,Quaternary Ammonium Compounds,0
Bronchitis,D000666,Amphotericin B,0
Bronchitis,D000667,Ampicillin,0
Bronchitis,D000894,"Anti-Inflammatory Agents, Non-Steroidal",0
Bronchitis,D000942,"Antigens, Bacterial",0
Bronchitis,D000947,"Antigens, Helminth",0
Bronchitis,D000965,Antimony,1
Bronchitis,D001151,Arsenic,0
Bronchitis,D001194,Asbestos,0
Bronchitis,D001241,Aspirin,0
Bronchitis,D001280,Atrazine,0
Bronchitis,D001335,Vehicle Emissions,1
Bronchitis,D001507,Beclomethasone,0
Bronchitis,D001556,Hexachlorocyclohexane,0
Bronchitis,D001564,Benzo(a)pyrene,0
Bronchitis,D001572,Benzofurans,0
Bronchitis,D001622,Betaine,1
Bronchitis,D001761,Bleomycin,0
Bronchitis,D001786,Blood Glucose,0
Bronchitis,D001993,Bronchodilator Agents,0
Bronchitis,D002066,Busulfan,0
Bronchitis,D002084,Butylated Hydroxytoluene,0
Bronchitis,D002104,Cadmium,0
Bronchitis,D002110,Caffeine,0
Bronchitis,D002133,Calcium Sulfate,0
Bronchitis,D002211,Capsaicin,0
Bronchitis,D002215,Captan,0
Bronchitis,D002219,Carbamates,0
Bronchitis,D002228,Carbenicillin,0
Bronchitis,D002231,Carbimazole,0
Bronchitis,D002233,Carbocysteine,0
Bronchitis,D002244,Carbon,0
Bronchitis,D002246,Carbon Disulfide,0
Bronchitis,D002248,Carbon Monoxide,0
Bronchitis,D002251,Carbon Tetrachloride,0
Bronchitis,D002330,Carmustine,0
Bronchitis,D002439,Cefotaxime,0
Bronchitis,D002442,Ceftazidime,0
Bronchitis,D002443,Ceftriaxone,0
Bronchitis,D002444,Cefuroxime,0
Bronchitis,D002511,Cephalosporins,1
Bronchitis,D002512,Cephalothin,0
Bronchitis,D002701,Chloramphenicol,0
Bronchitis,D002706,Chlordan,0
Bronchitis,D002791,"Cholesterol, Dietary",0
Bronchitis,D002840,Chromates,0
Bronchitis,D002939,Ciprofloxacin,0
Bronchitis,D002945,Cisplatin,0
Bronchitis,D003031,Coal,0
Bronchitis,D003035,Cobalt,0
Bronchitis,D003042,Cocaine,0
Bronchitis,D003276,"Contraceptives, Oral",0
Bronchitis,D003372,Coumaphos,0
Bronchitis,D003404,Creatinine,0
Bronchitis,D003520,Cyclophosphamide,0
Bronchitis,D003561,Cytarabine,0
Bronchitis,D003609,Dactinomycin,0
Bronchitis,D003620,Dantrolene,0
Bronchitis,D003622,Dapsone,0
Bronchitis,D003630,Daunorubicin,0
Bronchitis,D003634,DDT,0
Bronchitis,D003707,Demeclocycline,1
Bronchitis,D003891,Desipramine,0
Bronchitis,D003907,Dexamethasone,0
Bronchitis,D003915,Dextromethorphan,0
Bronchitis,D003931,Diacetyl,1
Bronchitis,D003932,Heroin,0
Bronchitis,D003976,Diazinon,0
Bronchitis,D003996,Dicamba,0
Bronchitis,D004041,Dietary Fats,0
Bronchitis,D004051,Diethylhexyl Phthalate,0
Bronchitis,D004061,Diflunisal,0
Bronchitis,D004117,Dimethoate,0
Bronchitis,D004139,Dinitrofluorobenzene,0
Bronchitis,D004177,Dipyrone,0
Bronchitis,D004205,Cromolyn Sodium,0
Bronchitis,D004318,Doxycycline,1
Bronchitis,D004365,"Drugs, Chinese Herbal",0
Bronchitis,D004390,Chlorpyrifos,0
Bronchitis,D004391,Dust,0
Bronchitis,D004396,Coloring Agents,0
Bronchitis,D004642,Emodin,0
Bronchitis,D004656,Enalapril,0
Bronchitis,D004731,Endotoxins,0
Bronchitis,D004809,Ephedrine,0
Bronchitis,D004837,Epinephrine,0
Bronchitis,D004852,Epoxy Compounds,0
Bronchitis,D004917,Erythromycin,0
Bronchitis,D004929,Esculin,0
Bronchitis,D005047,Etoposide,0
Bronchitis,D005204,Farnesol,0
Bronchitis,D005280,Fenoterol,0
Bronchitis,D005473,Fluoxetine,0
Bronchitis,D005505,Food Coloring Agents,0
Bronchitis,D005520,Food Preservatives,0
Bronchitis,D005557,Formaldehyde,0
Bronchitis,D005659,"Fungicides, Industrial",0
Bronchitis,D005839,Gentamicins,0
Bronchitis,D005938,Glucocorticoids,0
Bronchitis,D005978,Glutathione,0
Bronchitis,D006024,Glycopyrrolate,0
Bronchitis,D006140,Guaifenesin,0
Bronchitis,D006221,Halothane,0
Bronchitis,D006493,Heparin,0
Bronchitis,D006533,Heptachlor,0
Bronchitis,D006540,Herbicides,0
Bronchitis,D006583,Hexadimethrine Bromide,0
Bronchitis,D006632,Histamine,0
Bronchitis,D006820,Hyaluronic Acid,0
Bronchitis,D006843,"Hydrocarbons, Chlorinated",0
Bronchitis,D006854,Hydrocortisone,0
Bronchitis,D006862,Hydrogen Sulfide,0
Bronchitis,D006918,Hydroxyurea,0
Bronchitis,D007052,Ibuprofen,0
Bronchitis,D007069,Ifosfamide,0
Bronchitis,D007213,Indomethacin,0
Bronchitis,D007306,Insecticides,0
Bronchitis,D007501,Iron,0
Bronchitis,D007545,Isoproterenol,0
Bronchitis,D007650,Ketanserin,0
Bronchitis,D007660,Ketoprofen,0
Bronchitis,D007665,Ketotifen,0
Bronchitis,D007840,Latex,0
Bronchitis,D007975,Leukotriene B4,0
Bronchitis,D008054,Lipid Peroxides,0
Bronchitis,D008070,Lipopolysaccharides,0
Bronchitis,D008130,Lomustine,0
Bronchitis,D008294,Malathion,0
Bronchitis,D008345,Manganese,0
Bronchitis,D008466,Mechlorethamine,0
Bronchitis,D008628,Mercury,0
Bronchitis,D008724,Methomyl,1
Bronchitis,D008727,Methotrexate,0
Bronchitis,D008775,Methylprednisolone,0
Bronchitis,D008787,Metoclopramide,0
Bronchitis,D008802,Mezlocillin,0
Bronchitis,D008911,Minocycline,0
Bronchitis,D009151,Mustard Gas,1
Bronchitis,D009241,Ipratropium,0
Bronchitis,D009466,Neuromuscular Blocking Agents,0
Bronchitis,D009525,Niacin,0
Bronchitis,D009529,Nicardipine,0
Bronchitis,D009532,Nickel,0
Bronchitis,D009538,Nicotine,1
Bronchitis,D009543,Nifedipine,0
Bronchitis,D009566,Nitrates,0
Bronchitis,D009569,Nitric Oxide,0
Bronchitis,D009585,Nitrogen Dioxide,1
Bronchitis,D009589,Nitrogen Oxides,0
Bronchitis,D009638,Norepinephrine,0
Bronchitis,D009921,Metaproterenol,0
Bronchitis,D010047,Ovalbumin,1
Bronchitis,D010100,Oxygen,0
Bronchitis,D010109,Oxymetazoline,0
Bronchitis,D010126,Ozone,0
Bronchitis,D010269,Paraquat,0
Bronchitis,D010278,Parathion,0
Bronchitis,D010400,Penicillin G,0
Bronchitis,D010406,Penicillins,0
Bronchitis,D010575,Pesticides,0
Bronchitis,D010578,Petroleum,0
Bronchitis,D010615,Phenacetin,0
Bronchitis,D010634,Phenobarbital,0
Bronchitis,D010702,Phorate,0
Bronchitis,D010755,Organophosphates,0
Bronchitis,D010846,Picloram,0
Bronchitis,D010878,Piperacillin,0
Bronchitis,D010894,Piroxicam,0
Bronchitis,D010972,Platelet Activating Factor,0
Bronchitis,D011078,Polychlorinated Biphenyls,0
Bronchitis,D011084,Polycyclic Aromatic Hydrocarbons,1
Bronchitis,D011239,Prednisolone,0
Bronchitis,D011241,Prednisone,0
Bronchitis,D011433,Propranolol,0
Bronchitis,D011722,Pyrethrins,0
Bronchitis,D011791,Quartz,0
Bronchitis,D011794,Quercetin,0
Bronchitis,D012378,Rodenticides,0
Bronchitis,D012460,Sulfasalazine,0
Bronchitis,D012721,Carbaryl,0
Bronchitis,D012822,Silicon Dioxide,0
Bronchitis,D012835,Silver Nitrate,0
Bronchitis,D012839,Simazine,0
Bronchitis,D012905,Smog,0
Bronchitis,D012906,Smoke,1
Bronchitis,D012980,Sodium Salicylate,0
Bronchitis,D012997,Solvents,0
Bronchitis,D013256,Steroids,0
Bronchitis,D013307,Streptomycin,0
Bronchitis,D013311,Streptozocin,0
Bronchitis,D013431,Sulfates,0
Bronchitis,D013458,Sulfur Dioxide,0
Bronchitis,D013578,Synephrine,0
Bronchitis,D013645,Tartrazine,0
Bronchitis,D013654,Taurine,0
Bronchitis,D013726,Terbutaline,1
Bronchitis,D013749,Tetrachlorodibenzodioxin,0
Bronchitis,D013752,Tetracycline,1
Bronchitis,D013759,Dronabinol,0
Bronchitis,D013806,Theophylline,1
Bronchitis,D013999,Timolol,0
Bronchitis,D014028,Tobacco Smoke Pollution,1
Bronchitis,D014031,Tobramycin,0
Bronchitis,D014051,"Toluene 2,4-Diisocyanate",0
Bronchitis,D014212,Tretinoin,0
Bronchitis,D014222,Triamcinolone Acetonide,0
Bronchitis,D014260,Triclosan,0
Bronchitis,D014274,Trifluralin,0
Bronchitis,D014414,Tungsten,0
Bronchitis,D014580,Ursodeoxycholic Acid,0
Bronchitis,D014639,Vanadium,0
Bronchitis,D014640,Vancomycin,0
Bronchitis,D014665,Vasodilator Agents,0
Bronchitis,D014700,Verapamil,0
Bronchitis,D014747,Vinblastine,0
Bronchitis,D014750,Vincristine,0
Bronchitis,D014751,Vindesine,0
Bronchitis,D014801,Vitamin A,0
Bronchitis,D014859,Warfarin,0
Bronchitis,D015032,Zinc,0
Bronchitis,D015034,Zinc Oxide,0
Bronchitis,D015084,"2,4-Dichlorophenoxyacetic Acid",0
Bronchitis,D015242,Ofloxacin,1
Bronchitis,D015289,Leukotrienes,0
Bronchitis,D015365,Enoxacin,1
Bronchitis,D015662,"Trimethoprim, Sulfamethoxazole Drug Combination",1
Bronchitis,D015946,Ethylene Dibromide,0
Bronchitis,D016190,Carboplatin,0
Bronchitis,D016210,Methacholine Chloride,0
Bronchitis,D016576,Fleroxacin,1
Bronchitis,D016578,Crack Cocaine,0
Bronchitis,D016589,Astemizole,0
Bronchitis,D016593,Terfenadine,0
Bronchitis,D017239,Paclitaxel,0
Bronchitis,D017265,Procaterol,0
Bronchitis,D017291,Clarithromycin,1
Bronchitis,D017308,Etodolac,0
Bronchitis,D017332,Cetirizine,0
Bronchitis,D017336,Loratadine,0
Bronchitis,D017632,"Asbestos, Serpentine",0
Bronchitis,D017633,Magnesium Silicates,0
Bronchitis,D017636,"Asbestos, Amphibole",0
Bronchitis,D017638,"Asbestos, Crocidolite",0
Bronchitis,D017639,"Asbestos, Amosite",0
Bronchitis,D017835,Nedocromil,0
Bronchitis,D017963,Azithromycin,0
Bronchitis,D017997,Leukotriene C4,0
Bronchitis,D017998,Leukotriene D4,0
Bronchitis,D018030,Silver Compounds,0
Bronchitis,D018038,Sodium Selenite,0
Bronchitis,D018927,Anti-Asthmatic Agents,0
Bronchitis,D019216,"Metals, Heavy",0
Bronchitis,D019256,Cadmium Chloride,0
Bronchitis,D019257,Quinpirole,0
Bronchitis,D019287,Zinc Sulfate,0
Bronchitis,D019327,Copper Sulfate,0
Bronchitis,D019782,Riluzole,0
Bronchitis,D019819,Budesonide,0
Bronchitis,D019821,Simvastatin,0
Bronchitis,D019980,Amoxicillin-Potassium Clavulanate Combination,1
Bronchitis,D020024,Leukotriene Antagonists,0
Bronchitis,D020058,Styrene,0
Bronchitis,D020123,Sirolimus,0
Bronchitis,D020156,Salicylic Acid,0
Bronchitis,D020682,Cefixime,1
Bronchitis,D024504,gamma-Tocopherol,0
Bronchitis,D026023,Permethrin,0
Bronchitis,D028321,Plant Preparations,0
Bronchitis,D037742,"Nanotubes, Carbon",0
Bronchitis,D039741,"Antigens, Dermatophagoides",0
Bronchitis,D047071,beta-Glucans,0
Bronchitis,D047310,Apigenin,0
Bronchitis,D052638,Particulate Matter,1
Bronchitis,D053260,Soot,0
Bronchitis,D058185,Magnetite Nanoparticles,0
Bronchitis,D058988,Phosphodiesterase 4 Inhibitors,0
Bronchitis,D060729,Coal Ash,0
Bronchitis,D064747,Lansoprazole,0
Bronchitis,D065819,Voriconazole,0
"Carcinoma, Bronchogenic",C000610679,bufei jianpi,0
"Carcinoma, Bronchogenic",C000623021,3-(pyridin-3-ylsulfonyl)-5-(trifluoromethyl)-2H-chromen-2-one,0
"Carcinoma, Bronchogenic",C000626046,RU.521,0
"Carcinoma, Bronchogenic",C000630836,LGM2605,0
"Carcinoma, Bronchogenic",C001899,triptolide,0
"Carcinoma, Bronchogenic",C002003,bentazone,0
"Carcinoma, Bronchogenic",C003237,proxyphylline,0
"Carcinoma, Bronchogenic",C003330,trospium chloride,0
"Carcinoma, Bronchogenic",C004600,bufotalin,0
"Carcinoma, Bronchogenic",C005274,naringin,0
"Carcinoma, Bronchogenic",C005969,"4,4'-diphenylmethane diisocyanate",0
"Carcinoma, Bronchogenic",C006780,bisphenol A,0
"Carcinoma, Bronchogenic",C007734,flunisolide,0
"Carcinoma, Bronchogenic",C007836,geraniol,0
"Carcinoma, Bronchogenic",C008450,7-methylguanine,0
"Carcinoma, Bronchogenic",C008514,methylxanthine,0
"Carcinoma, Bronchogenic",C009495,titanium dioxide,0
"Carcinoma, Bronchogenic",C010809,tulobuterol,0
"Carcinoma, Bronchogenic",C011674,bacampicillin,0
"Carcinoma, Bronchogenic",C011685,bitolterol,0
"Carcinoma, Bronchogenic",C011765,troclosene,0
"Carcinoma, Bronchogenic",C012037,solasodine,0
"Carcinoma, Bronchogenic",C012260,cyclocreatine,0
"Carcinoma, Bronchogenic",C012293,tranilast,0
"Carcinoma, Bronchogenic",C012655,nimesulide,0
"Carcinoma, Bronchogenic",C015001,arsenite,0
"Carcinoma, Bronchogenic",C015262,"1,6-hexamethylene diisocyanate",0
"Carcinoma, Bronchogenic",C015559,trimellitic anhydride,0
"Carcinoma, Bronchogenic",C017590,oxitropium,0
"Carcinoma, Bronchogenic",C018511,4-dichlorobenzene,0
"Carcinoma, Bronchogenic",C021183,"1,7-dimethylxanthine",0
"Carcinoma, Bronchogenic",C022944,gossypin,0
"Carcinoma, Bronchogenic",C023616,zinc chromate,0
"Carcinoma, Bronchogenic",C023617,"pregna-4,17-diene-3,16-dione",1
"Carcinoma, Bronchogenic",C023898,butylate,0
"Carcinoma, Bronchogenic",C024070,pycnogenols,0
"Carcinoma, Bronchogenic",C024746,tobacco tar,0
"Carcinoma, Bronchogenic",C025256,nonylphenol,0
"Carcinoma, Bronchogenic",C025759,saikosaponin D,0
"Carcinoma, Bronchogenic",C027118,didecyldimethylammonium,0
"Carcinoma, Bronchogenic",C027561,butylbenzyl phthalate,0
"Carcinoma, Bronchogenic",C027576,4-hydroxy-2-nonenal,0
"Carcinoma, Bronchogenic",C028007,nickel monoxide,0
"Carcinoma, Bronchogenic",C028305,syringin,0
"Carcinoma, Bronchogenic",C029536,2-oxothiazolidine-4-carboxylic acid,0
"Carcinoma, Bronchogenic",C029797,doxofylline,0
"Carcinoma, Bronchogenic",C029938,nickel sulfate,0
"Carcinoma, Bronchogenic",C030583,ceric oxide,0
"Carcinoma, Bronchogenic",C030809,"fenoterol, ipratropium drug combination",0
"Carcinoma, Bronchogenic",C030856,pendimethalin,0
"Carcinoma, Bronchogenic",C030973,cupric oxide,0
"Carcinoma, Bronchogenic",C030984,pyrene,0
"Carcinoma, Bronchogenic",C031180,chrysene,0
"Carcinoma, Bronchogenic",C031181,phenanthrene,0
"Carcinoma, Bronchogenic",C031278,2-chloroethyl ethyl sulfide,0
"Carcinoma, Bronchogenic",C031818,"enterotoxin B, staphylococcal",0
"Carcinoma, Bronchogenic",C032742,triclopyr,0
"Carcinoma, Bronchogenic",C033146,1-hydroxypyrene,0
"Carcinoma, Bronchogenic",C034206,Ribomunyl,0
"Carcinoma, Bronchogenic",C034347,enprofylline,0
"Carcinoma, Bronchogenic",C034587,CHOP protocol,0
"Carcinoma, Bronchogenic",C035353,M-BACOD protocol,0
"Carcinoma, Bronchogenic",C035978,cefbuperazone,0
"Carcinoma, Bronchogenic",C036251,EPTC,0
"Carcinoma, Bronchogenic",C036567,perfluorodecanoic acid,0
"Carcinoma, Bronchogenic",C038459,curdlan,0
"Carcinoma, Bronchogenic",C041507,1-methylphenanthrene,0
"Carcinoma, Bronchogenic",C043103,phthalic anhydride,0
"Carcinoma, Bronchogenic",C043836,naphthalan,0
"Carcinoma, Bronchogenic",C044101,"endotoxin, Escherichia coli",0
"Carcinoma, Bronchogenic",C045651,epigallocatechin gallate,0
"Carcinoma, Bronchogenic",C047681,pranlukast,0
"Carcinoma, Bronchogenic",C047766,bambuterol,0
"Carcinoma, Bronchogenic",C048629,strontium chromate,1
"Carcinoma, Bronchogenic",C048927,"1,5-anhydrofructose",0
"Carcinoma, Bronchogenic",C051082,beta-eudesmol,0
"Carcinoma, Bronchogenic",C051309,doqualast,0
"Carcinoma, Bronchogenic",C053342,brevetoxin,0
"Carcinoma, Bronchogenic",C055172,N-7-(2-(nitrophenyldithio)ethyl)mitomycin C,0
"Carcinoma, Bronchogenic",C056165,acetovanillone,0
"Carcinoma, Bronchogenic",C057710,cefditoren pivoxil,0
"Carcinoma, Bronchogenic",C058216,perilla seed oil,0
"Carcinoma, Bronchogenic",C059141,verlukast,0
"Carcinoma, Bronchogenic",C059528,14-hydroxydocosahexaenoic acid,0
"Carcinoma, Bronchogenic",C060230,seratrodast,0
"Carcinoma, Bronchogenic",C060540,polyhexamethyleneguanidine,0
"Carcinoma, Bronchogenic",C060728,cobalt oxide,0
"Carcinoma, Bronchogenic",C060980,"phosphatidylinositol 3,4-diphosphate",0
"Carcinoma, Bronchogenic",C062735,zafirlukast,0
"Carcinoma, Bronchogenic",C062894,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",0
"Carcinoma, Bronchogenic",C062940,quinupristin-dalfopristin,0
"Carcinoma, Bronchogenic",C063119,ramatroban,0
"Carcinoma, Bronchogenic",C063449,zileuton,0
"Carcinoma, Bronchogenic",C066075,vanadium pentoxide,0
"Carcinoma, Bronchogenic",C068538,liposomal amphotericin B,0
"Carcinoma, Bronchogenic",C069471,aluminum oxide hydroxide,0
"Carcinoma, Bronchogenic",C070074,m-ACOD protocol,0
"Carcinoma, Bronchogenic",C070272,valspodar,0
"Carcinoma, Bronchogenic",C071005,BUCY-2 protocol,0
"Carcinoma, Bronchogenic",C075750,8-epi-prostaglandin F2alpha,0
"Carcinoma, Bronchogenic",C076944,salvianolic acid B,0
"Carcinoma, Bronchogenic",C076994,perfluorooctane sulfonic acid,0
"Carcinoma, Bronchogenic",C077110,ambroxol-theophylline-7-acetate,0
"Carcinoma, Bronchogenic",C080276,mono(2-ethyl-5-oxohexyl)phthalate,0
"Carcinoma, Bronchogenic",C085278,hydroxysafflor yellow A,0
"Carcinoma, Bronchogenic",C085514,wogonin,0
"Carcinoma, Bronchogenic",C087867,"polymeric 4,4'-diphenylmethane diisocyanate",0
"Carcinoma, Bronchogenic",C088860,"4-((3-bromophenyl)amino)-6,7-dimethoxyquinazoline",0
"Carcinoma, Bronchogenic",C092704,MINE protocol,0
"Carcinoma, Bronchogenic",C093230,fexofenadine,0
"Carcinoma, Bronchogenic",C093875,montelukast,0
"Carcinoma, Bronchogenic",C094049,apaflurane,0
"Carcinoma, Bronchogenic",C095476,"theophylline, salbutamol drug combination",0
"Carcinoma, Bronchogenic",C099445,S 28463,0
"Carcinoma, Bronchogenic",C101816,perfluoro-n-nonanoic acid,0
"Carcinoma, Bronchogenic",C105311,FR 173657,0
"Carcinoma, Bronchogenic",C112381,cysteinyl-leukotriene,0
"Carcinoma, Bronchogenic",C118790,angiotensin I (1-7),0
"Carcinoma, Bronchogenic",C121345,desloratadine,0
"Carcinoma, Bronchogenic",C424423,Roflumilast,0
"Carcinoma, Bronchogenic",C432165,pyrazolanthrone,0
"Carcinoma, Bronchogenic",C433247,Cilomilast,0
"Carcinoma, Bronchogenic",C433788,"lipopolysaccharide, E. coli O26-B6",0
"Carcinoma, Bronchogenic",C434926,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",0
"Carcinoma, Bronchogenic",C440499,"lipopolysaccharide, Escherichia coli O111 B4",0
"Carcinoma, Bronchogenic",C446402,ovalbumin-alum,0
"Carcinoma, Bronchogenic",C472067,levocetirizine,0
"Carcinoma, Bronchogenic",C479069,mono(2-ethyl-5-hydroxyhexyl) phthalate,0
"Carcinoma, Bronchogenic",C492470,fluor-edenite,0
"Carcinoma, Bronchogenic",C506365,Cyclohexane,0
"Carcinoma, Bronchogenic",C512161,bisphenol A glucuronide,0
"Carcinoma, Bronchogenic",C525002,ST2825,0
"Carcinoma, Bronchogenic",C532967,yupingfeng,0
"Carcinoma, Bronchogenic",C539252,"3-(2,4-diamino-6-(3-hydroxyphenyl)pteridin-7-yl)phenol",0
"Carcinoma, Bronchogenic",C542398,PH 797804,0
"Carcinoma, Bronchogenic",C542859,aclidinium bromide,0
"Carcinoma, Bronchogenic",C543534,"6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide",0
"Carcinoma, Bronchogenic",C550144,cang er zi wan,0
"Carcinoma, Bronchogenic",C561691,18(R)-hydroxyeicosapentaenoic acid,0
"Carcinoma, Bronchogenic",C569762,"N-(1-(3-chloro-4-hydroxyphenyl)-3-(1,1-dimethylethyl)-1H-pyrazol-5-yl)-N'-((2-((3-(2-((2-hydroxyethyl)thio)phenyl)-1,2,4-triazolo(4,3-a)pyridin-6-yl)thio)phenyl)methyl)-urea",0
"Carcinoma, Bronchogenic",C572629,FPS-ZM1,0
"Carcinoma, Bronchogenic",C574213,dilmapimod,0
"Carcinoma, Bronchogenic",C574914,Bu-Fei-Yi-Shen,0
"Carcinoma, Bronchogenic",C583570,revefenacin,0
"Carcinoma, Bronchogenic",D000068297,Fluticasone-Salmeterol Drug Combination,0
"Carcinoma, Bronchogenic",D000068298,Fluticasone,0
"Carcinoma, Bronchogenic",D000068299,Salmeterol Xinafoate,0
"Carcinoma, Bronchogenic",D000068338,Everolimus,0
"Carcinoma, Bronchogenic",D000068437,Pemetrexed,0
"Carcinoma, Bronchogenic",D000068656,Mometasone Furoate,0
"Carcinoma, Bronchogenic",D000068677,Sildenafil Citrate,0
"Carcinoma, Bronchogenic",D000068759,Formoterol Fumarate,0
"Carcinoma, Bronchogenic",D000069349,Linezolid,0
"Carcinoma, Bronchogenic",D000069447,Tiotropium Bromide,0
"Carcinoma, Bronchogenic",D000069470,Venlafaxine Hydrochloride,0
"Carcinoma, Bronchogenic",D000077143,Docetaxel,0
"Carcinoma, Bronchogenic",D000077154,Rosiglitazone,0
"Carcinoma, Bronchogenic",D000077156,Gefitinib,0
"Carcinoma, Bronchogenic",D000077185,Resveratrol,0
"Carcinoma, Bronchogenic",D000077209,Decitabine,0
"Carcinoma, Bronchogenic",D000077213,Lamotrigine,0
"Carcinoma, Bronchogenic",D000077237,Arsenic Trioxide,0
"Carcinoma, Bronchogenic",D000077266,Moxifloxacin,0
"Carcinoma, Bronchogenic",D000077332,Artesunate,0
"Carcinoma, Bronchogenic",D000077337,Vorinostat,0
"Carcinoma, Bronchogenic",D000077407,Cilostazol,0
"Carcinoma, Bronchogenic",D000077547,Crizotinib,0
"Carcinoma, Bronchogenic",D000077551,Micafungin,0
"Carcinoma, Bronchogenic",D000077591,Eucalyptol,0
"Carcinoma, Bronchogenic",D000077731,Meropenem,0
"Carcinoma, Bronchogenic",D000079,Acetaldehyde,0
"Carcinoma, Bronchogenic",D000082,Acetaminophen,0
"Carcinoma, Bronchogenic",D000086,Acetazolamide,0
"Carcinoma, Bronchogenic",D000093542,Gemcitabine,0
"Carcinoma, Bronchogenic",D000097627,Cefpodoxime Proxetil,0
"Carcinoma, Bronchogenic",D000097797,Glyphosate,0
"Carcinoma, Bronchogenic",D000109,Acetylcholine,0
"Carcinoma, Bronchogenic",D000171,Acrolein,0
"Carcinoma, Bronchogenic",D000241,Adenosine,0
"Carcinoma, Bronchogenic",D000242,Cyclic AMP,0
"Carcinoma, Bronchogenic",D000305,Adrenal Cortex Hormones,0
"Carcinoma, Bronchogenic",D000318,Adrenergic beta-Agonists,0
"Carcinoma, Bronchogenic",D000336,Aerosols,0
"Carcinoma, Bronchogenic",D000393,Air Pollutants,0
"Carcinoma, Bronchogenic",D000395,"Air Pollutants, Occupational",0
"Carcinoma, Bronchogenic",D000420,Albuterol,0
"Carcinoma, Bronchogenic",D000448,Aldicarb,0
"Carcinoma, Bronchogenic",D000485,Allergens,0
"Carcinoma, Bronchogenic",D000536,Aluminum Hydroxide,0
"Carcinoma, Bronchogenic",D000537,Aluminum Oxide,0
"Carcinoma, Bronchogenic",D000538,Aluminum Silicates,0
"Carcinoma, Bronchogenic",D000577,Amides,0
"Carcinoma, Bronchogenic",D000583,Amikacin,0
"Carcinoma, Bronchogenic",D000628,Aminophylline,0
"Carcinoma, Bronchogenic",D000638,Amiodarone,0
"Carcinoma, Bronchogenic",D000644,Quaternary Ammonium Compounds,0
"Carcinoma, Bronchogenic",D000666,Amphotericin B,0
"Carcinoma, Bronchogenic",D000667,Ampicillin,0
"Carcinoma, Bronchogenic",D000894,"Anti-Inflammatory Agents, Non-Steroidal",0
"Carcinoma, Bronchogenic",D000942,"Antigens, Bacterial",0
"Carcinoma, Bronchogenic",D000947,"Antigens, Helminth",0
"Carcinoma, Bronchogenic",D000965,Antimony,0
"Carcinoma, Bronchogenic",D001151,Arsenic,0
"Carcinoma, Bronchogenic",D001194,Asbestos,1
"Carcinoma, Bronchogenic",D001241,Aspirin,0
"Carcinoma, Bronchogenic",D001280,Atrazine,0
"Carcinoma, Bronchogenic",D001335,Vehicle Emissions,0
"Carcinoma, Bronchogenic",D001507,Beclomethasone,0
"Carcinoma, Bronchogenic",D001556,Hexachlorocyclohexane,0
"Carcinoma, Bronchogenic",D001564,Benzo(a)pyrene,0
"Carcinoma, Bronchogenic",D001572,Benzofurans,0
"Carcinoma, Bronchogenic",D001622,Betaine,0
"Carcinoma, Bronchogenic",D001761,Bleomycin,0
"Carcinoma, Bronchogenic",D001786,Blood Glucose,0
"Carcinoma, Bronchogenic",D001993,Bronchodilator Agents,0
"Carcinoma, Bronchogenic",D002066,Busulfan,1
"Carcinoma, Bronchogenic",D002084,Butylated Hydroxytoluene,0
"Carcinoma, Bronchogenic",D002104,Cadmium,0
"Carcinoma, Bronchogenic",D002110,Caffeine,0
"Carcinoma, Bronchogenic",D002133,Calcium Sulfate,0
"Carcinoma, Bronchogenic",D002211,Capsaicin,0
"Carcinoma, Bronchogenic",D002215,Captan,0
"Carcinoma, Bronchogenic",D002219,Carbamates,0
"Carcinoma, Bronchogenic",D002228,Carbenicillin,0
"Carcinoma, Bronchogenic",D002231,Carbimazole,0
"Carcinoma, Bronchogenic",D002233,Carbocysteine,0
"Carcinoma, Bronchogenic",D002244,Carbon,0
"Carcinoma, Bronchogenic",D002246,Carbon Disulfide,0
"Carcinoma, Bronchogenic",D002248,Carbon Monoxide,0
"Carcinoma, Bronchogenic",D002251,Carbon Tetrachloride,0
